user_id,content_id,revenue_amount,revenue_type,transaction_date
16220,369,100.0,Subscription,2023-01-29
66951,3973,1.73,Advertisement,2023-04-04
96886,581,2.8,In-app Purchase,2022-08-25
72155,4968,21.09,Advertisement,2022-02-11
65287,438,1.17,Advertisement,2023-01-21
3914,3230,3.28,Advertisement,2022-06-08
45613,3684,3.7,Advertisement,2023-02-02
25798,2523,0.0,Subscription,2022-10-04
57274,1583,30.51,In-app Purchase,2020-12-07
89121,370,21.66,Advertisement,2022-08-15
24669,1684,9.11,Advertisement,2023-03-19
33022,3972,0.0,Subscription,2022-04-18
11362,3302,47.92,Advertisement,2021-12-09
97908,491,12.01,Advertisement,2023-02-01
10474,2506,30.0,Subscription,2022-02-07
13560,758,1.63,Advertisement,2023-01-30
36975,936,0.0,Subscription,2023-01-16
55738,3879,12.62,Advertisement,2022-05-18
45573,4554,2.44,Advertisement,2023-02-20
96558,2256,3.56,Advertisement,2022-05-08
90827,3067,14.51,In-app Purchase,2021-06-21
59992,4461,10.79,Advertisement,2020-08-08
49415,3297,3.19,Advertisement,2021-09-28
90097,2809,140.0,Subscription,2022-08-26
70367,1681,10.0,Subscription,2022-09-09
81060,4811,0.0,Subscription,2022-02-18
73633,2323,0.0,Subscription,2023-03-26
91176,4594,14.66,Advertisement,2021-05-12
81575,3840,26.88,Advertisement,2023-03-26
95033,2997,140.0,Subscription,2022-01-11
93026,1735,13.69,Advertisement,2022-05-09
26114,518,0.0,Subscription,2022-07-12
98474,379,4.37,Advertisement,2023-04-14
8885,4976,0.0,Subscription,2022-11-28
39425,4435,28.15,In-app Purchase,2022-04-09
82030,152,0.0,Subscription,2021-07-19
97492,4323,6.78,Advertisement,2022-08-24
71925,4502,2.93,Advertisement,2022-12-19
37812,3274,2.3,Advertisement,2022-03-06
15372,1053,2.11,In-app Purchase,2022-10-08
99399,1346,26.48,Advertisement,2022-01-04
22229,1845,20.0,Subscription,2020-09-02
50034,3235,26.23,Advertisement,2023-02-13
18111,1785,0.0,Subscription,2021-07-06
95260,2342,10.0,Subscription,2022-09-10
85069,2698,0.0,Subscription,2023-03-28
84802,1236,8.96,Advertisement,2022-01-11
64350,719,20.0,Subscription,2021-12-30
77934,112,12.42,In-app Purchase,2022-01-30
15483,3836,0.0,Subscription,2023-03-25
51727,417,13.19,Advertisement,2022-03-27
66970,3978,17.85,Advertisement,2022-11-12
64830,2685,0.0,Subscription,2022-06-15
55217,2790,24.62,Advertisement,2023-02-02
6628,4267,3.73,Advertisement,2023-02-23
68317,152,20.0,Subscription,2022-11-19
37409,738,220.0,Subscription,2022-10-08
16074,3386,0.0,Subscription,2022-05-15
53496,1430,13.67,Advertisement,2023-04-19
66219,1577,2.1,Advertisement,2022-01-23
37286,1321,3.01,Advertisement,2023-03-14
3067,1282,37.87,Advertisement,2023-01-13
59707,1374,6.53,Advertisement,2022-12-21
37598,2733,0.0,Subscription,2022-04-07
43797,380,9.1,In-app Purchase,2022-07-29
84148,446,3.92,Advertisement,2021-08-09
80442,13,7.87,Advertisement,2023-04-03
8355,4014,25.75,Advertisement,2022-12-09
63205,2195,17.79,Advertisement,2022-12-13
95622,2059,0.0,Subscription,2022-07-18
6777,1766,0.0,Subscription,2022-06-25
96071,2504,0.0,Subscription,2021-09-26
30433,3427,13.69,Advertisement,2023-04-08
47099,2387,42.3,Advertisement,2022-01-07
76836,2636,10.96,Advertisement,2022-07-07
1223,867,33.71,Advertisement,2023-01-17
15768,4926,5.32,Advertisement,2022-11-25
94729,4614,9.32,Advertisement,2022-12-15
14379,2097,5.75,Advertisement,2021-11-12
87589,3353,0.0,Subscription,2021-12-20
65744,4485,3.39,In-app Purchase,2022-11-30
87256,866,0.0,Subscription,2022-08-22
8118,4519,0.0,Subscription,2022-06-06
98025,2176,7.59,Advertisement,2022-11-17
69667,622,3.52,In-app Purchase,2021-07-12
39740,648,20.0,Subscription,2022-06-02
41076,3483,0.0,Subscription,2022-09-22
76478,1280,29.42,Advertisement,2022-12-03
95776,3810,0.0,Subscription,2022-06-11
59619,1479,22.53,Advertisement,2021-09-01
15741,3583,12.96,Advertisement,2021-09-21
94676,2266,30.0,Subscription,2021-07-15
31646,3019,4.79,Advertisement,2022-11-30
70716,3473,0.0,Subscription,2021-05-17
59575,3433,4.91,In-app Purchase,2022-04-04
46064,1387,4.02,Advertisement,2023-04-19
52325,1578,4.37,Advertisement,2023-04-02
85666,2948,32.63,Advertisement,2022-11-23
32398,4354,13.05,Advertisement,2023-03-25
18406,1259,20.0,Subscription,2022-09-24
2378,3974,15.7,In-app Purchase,2022-11-11
24169,80,16.79,In-app Purchase,2023-03-23
73868,262,9.31,Advertisement,2021-08-25
4725,3401,0.0,Subscription,2021-06-20
6807,54,10.22,In-app Purchase,2022-11-22
48169,4530,28.47,Advertisement,2023-04-06
35354,714,14.7,Advertisement,2022-01-15
39333,3786,10.24,Advertisement,2021-09-04
32822,3687,14.51,In-app Purchase,2023-03-24
96152,4968,1.45,Advertisement,2022-05-19
48146,2491,100.0,Subscription,2021-06-30
91222,4477,5.32,In-app Purchase,2021-09-25
4234,1116,1.75,Advertisement,2022-07-22
62018,182,4.39,In-app Purchase,2021-10-05
62267,2383,4.36,Advertisement,2023-04-02
39112,2946,9.11,In-app Purchase,2022-12-04
71985,1654,0.0,Subscription,2021-05-05
60224,2399,0.0,Subscription,2021-09-02
1996,1596,10.37,In-app Purchase,2021-07-10
94947,2938,9.52,Advertisement,2023-02-26
63998,942,16.83,In-app Purchase,2023-02-13
6606,1467,0.0,Subscription,2022-01-24
78643,1591,6.52,Advertisement,2020-10-20
25269,3863,30.0,Subscription,2022-03-03
94491,2330,17.15,Advertisement,2021-11-26
78910,974,0.0,Subscription,2022-08-17
18160,788,20.0,Subscription,2022-02-20
64390,3358,7.24,Advertisement,2022-01-23
44584,222,0.75,Advertisement,2022-07-25
84479,2758,11.85,Advertisement,2021-07-07
7209,3923,90.0,Subscription,2022-09-25
83598,335,7.48,Advertisement,2022-04-23
37765,4081,0.0,Subscription,2022-09-02
37333,3133,0.0,Subscription,2021-06-05
5344,1306,13.88,Advertisement,2023-01-31
16899,3076,0.0,Subscription,2023-02-26
57183,2448,7.91,Advertisement,2022-06-06
8826,3695,0.0,Subscription,2022-06-09
83057,2529,7.64,Advertisement,2022-05-20
82884,509,30.94,Advertisement,2021-04-22
98106,564,2.12,Advertisement,2022-05-10
84564,2457,35.65,Advertisement,2022-12-28
83038,1932,0.0,Subscription,2022-08-29
32222,3199,9.3,Advertisement,2021-01-26
66958,1358,0.0,Subscription,2021-04-02
74767,835,13.07,Advertisement,2022-11-11
76496,3014,5.01,Advertisement,2022-11-15
23536,668,2.15,Advertisement,2021-12-04
7187,4972,0.0,Subscription,2022-03-31
13735,3363,49.03,Advertisement,2022-10-14
39093,4178,0.0,Subscription,2022-01-27
61071,2581,4.41,Advertisement,2022-12-10
84921,3348,12.44,Advertisement,2021-08-31
68726,2941,17.55,Advertisement,2022-12-17
18585,4226,6.94,Advertisement,2022-06-25
81108,1378,20.0,Subscription,2023-04-17
34101,4062,5.99,Advertisement,2021-11-02
63050,3538,6.64,Advertisement,2022-06-06
25729,122,0.0,Subscription,2022-12-28
79006,3682,5.12,Advertisement,2023-03-17
31372,2207,7.39,Advertisement,2023-02-23
1147,1990,0.0,Subscription,2022-07-17
13096,2412,13.97,Advertisement,2021-10-21
22911,3664,30.0,Subscription,2023-04-01
91878,4423,0.0,Subscription,2022-05-29
43984,1280,11.65,Advertisement,2022-09-24
40252,54,12.07,Advertisement,2023-03-30
84165,1294,11.81,Advertisement,2022-11-12
51450,839,26.79,In-app Purchase,2021-05-02
55104,2120,6.76,Advertisement,2021-10-17
64286,4850,3.64,Advertisement,2022-12-09
34489,3780,2.74,Advertisement,2022-04-27
76193,297,20.0,In-app Purchase,2022-09-12
36685,1293,0.81,Advertisement,2023-04-17
53864,3590,70.17,Advertisement,2020-09-23
46651,3097,0.0,Subscription,2021-04-23
20826,3802,50.0,Subscription,2021-01-27
14703,3581,0.0,Subscription,2021-04-10
43032,2683,0.0,Subscription,2022-11-19
47012,4479,31.83,Advertisement,2021-12-01
86877,1815,0.0,Subscription,2023-04-08
20992,4997,5.36,In-app Purchase,2023-01-26
788,4698,8.95,Advertisement,2022-03-15
76675,2302,110.0,Subscription,2022-08-24
8356,3882,0.0,Subscription,2021-09-03
53911,3116,3.8,Advertisement,2022-02-24
92641,3436,10.17,Advertisement,2022-03-19
37040,4512,0.96,Advertisement,2021-05-01
35695,1522,13.76,Advertisement,2021-10-09
37509,4824,6.15,Advertisement,2022-09-17
79393,2993,5.3,Advertisement,2022-04-21
6073,4913,0.0,Subscription,2021-01-27
96812,853,16.64,In-app Purchase,2022-09-23
98764,350,5.25,Advertisement,2022-05-25
72543,1469,15.53,Advertisement,2023-03-02
84692,1757,4.94,Advertisement,2023-01-05
5999,1933,0.0,Subscription,2021-12-17
99226,4786,3.33,Advertisement,2023-02-10
61685,206,10.09,Advertisement,2023-01-22
36686,2960,9.96,Advertisement,2023-02-18
83275,2474,15.22,Advertisement,2023-04-09
57473,1505,80.0,Subscription,2023-03-01
46976,1132,14.71,Advertisement,2022-05-22
45425,2118,0.0,Subscription,2021-06-27
16005,3872,0.0,Subscription,2023-02-16
43114,2106,72.74,Advertisement,2022-04-27
40310,1989,40.0,Subscription,2022-04-29
51941,4886,0.0,Subscription,2022-10-31
11976,1378,7.24,Advertisement,2021-09-19
64913,3900,7.51,In-app Purchase,2023-02-24
60711,1858,16.52,Advertisement,2021-04-03
82330,3313,23.57,Advertisement,2021-10-27
49588,2777,7.14,In-app Purchase,2023-01-25
36774,1541,13.38,In-app Purchase,2021-12-20
84817,3404,66.32,In-app Purchase,2023-01-27
31530,3502,7.84,Advertisement,2023-03-29
9437,2768,8.88,Advertisement,2020-04-24
94857,3937,35.19,In-app Purchase,2022-01-22
42248,4171,14.1,Advertisement,2021-09-05
12066,618,44.94,In-app Purchase,2023-03-01
8448,1883,10.79,In-app Purchase,2023-01-06
20758,2840,0.88,Advertisement,2023-03-03
89257,4498,43.04,Advertisement,2022-05-15
90854,105,22.83,In-app Purchase,2022-05-21
93879,4021,0.0,Subscription,2022-04-14
23898,1791,20.0,Subscription,2022-04-25
45381,825,27.75,Advertisement,2021-09-07
8431,1842,6.48,In-app Purchase,2023-02-28
52572,756,0.73,Advertisement,2023-03-20
1722,2823,11.97,Advertisement,2022-08-12
79699,313,10.07,In-app Purchase,2022-04-15
79052,4529,6.18,Advertisement,2022-09-18
49080,925,0.0,Subscription,2023-04-14
7432,1734,12.9,Advertisement,2022-06-21
73422,451,4.23,Advertisement,2023-04-16
76941,896,45.17,Advertisement,2023-04-09
95245,359,0.0,Subscription,2021-03-19
68506,2203,34.53,Advertisement,2021-09-23
3555,1241,11.54,Advertisement,2023-04-05
18023,3748,30.0,Subscription,2022-06-07
78389,1348,8.75,Advertisement,2023-02-26
67578,4926,12.57,In-app Purchase,2022-12-21
66329,1364,40.0,Subscription,2021-07-19
23254,1766,6.39,Advertisement,2022-03-25
93918,4669,13.73,Advertisement,2020-08-15
4276,4225,0.0,Subscription,2022-09-26
28714,4619,4.7,Advertisement,2022-05-14
71470,43,20.02,Advertisement,2022-09-30
35972,3932,90.0,Subscription,2023-04-06
41552,3498,0.0,Subscription,2022-01-05
46611,4941,21.27,In-app Purchase,2021-06-03
31051,3022,15.4,Advertisement,2022-01-27
28923,2850,30.5,Advertisement,2023-02-11
2527,361,9.46,Advertisement,2022-10-30
32613,4553,0.0,Subscription,2022-12-14
40159,2484,20.81,Advertisement,2022-07-19
61827,132,200.0,Subscription,2022-07-09
68196,3794,4.01,Advertisement,2023-03-11
53970,1460,5.58,Advertisement,2023-03-16
41325,676,19.43,Advertisement,2022-06-18
7547,2778,21.27,Advertisement,2022-01-10
84919,1937,0.0,Subscription,2023-01-04
99785,2129,16.17,In-app Purchase,2023-04-12
32119,3463,0.0,Subscription,2022-07-29
8092,1655,0.0,Subscription,2023-02-13
39400,743,16.82,Advertisement,2023-04-06
83659,2224,2.88,Advertisement,2023-03-09
5258,3427,2.23,Advertisement,2023-03-18
77168,1378,22.86,Advertisement,2022-09-15
25823,4137,0.0,Subscription,2022-03-25
95807,3896,15.1,Advertisement,2023-02-21
16465,3498,20.32,Advertisement,2022-12-18
15890,2373,7.67,In-app Purchase,2023-02-25
67488,2466,40.0,Subscription,2022-08-15
29827,1452,55.51,Advertisement,2022-04-06
61615,3922,158.64,Advertisement,2022-11-07
77675,273,34.64,Advertisement,2023-01-17
91726,40,9.43,Advertisement,2023-02-27
57764,935,14.96,Advertisement,2022-10-10
51251,885,6.8,Advertisement,2021-05-23
39197,917,7.42,Advertisement,2022-12-20
59113,2732,2.18,In-app Purchase,2023-02-15
35484,379,7.23,Advertisement,2023-02-10
32374,1732,0.79,Advertisement,2021-11-16
95350,1522,14.19,In-app Purchase,2023-01-03
17123,4900,70.0,Subscription,2022-12-14
21277,3110,2.02,Advertisement,2021-02-26
35020,1971,18.81,Advertisement,2020-10-21
84643,3383,1.77,Advertisement,2021-04-25
9995,4015,11.03,Advertisement,2023-02-24
2185,4750,11.64,Advertisement,2022-03-22
87769,4903,30.0,Subscription,2022-10-25
14733,3734,40.0,Subscription,2023-03-11
80334,2445,13.06,Advertisement,2022-10-25
95752,3219,20.0,Subscription,2023-02-12
80153,2941,1.85,Advertisement,2021-02-20
52405,4781,14.26,Advertisement,2023-03-18
98347,1980,0.84,Advertisement,2022-05-30
82039,1400,15.66,Advertisement,2021-08-22
19286,4177,1.95,In-app Purchase,2022-08-20
16493,3924,21.22,Advertisement,2022-08-31
77271,2752,8.51,In-app Purchase,2021-12-01
51978,4819,8.74,In-app Purchase,2023-01-30
36182,3039,16.86,Advertisement,2023-02-21
33560,1939,14.44,Advertisement,2022-05-27
17909,607,25.85,Advertisement,2021-09-28
75079,4002,3.51,Advertisement,2022-10-19
48761,4748,20.52,Advertisement,2022-10-30
93202,799,0.0,Subscription,2022-05-02
86163,2687,9.81,Advertisement,2023-03-07
91990,986,1.89,Advertisement,2022-12-11
22234,3254,37.25,In-app Purchase,2021-09-01
42052,331,33.73,Advertisement,2023-03-14
25012,2804,21.2,Advertisement,2022-09-19
6165,656,0.0,Subscription,2022-08-14
76137,1995,5.3,In-app Purchase,2022-04-19
15700,994,14.29,Advertisement,2022-05-24
56589,259,10.62,In-app Purchase,2023-04-18
45285,4461,0.0,Subscription,2022-08-31
65013,2861,7.01,Advertisement,2023-03-16
37292,4040,12.29,Advertisement,2022-01-13
62370,521,0.0,Subscription,2021-11-05
92960,822,80.0,Subscription,2022-08-23
84461,4362,0.0,Subscription,2023-02-12
14067,2490,0.0,Subscription,2022-08-04
19846,341,0.0,Subscription,2022-12-05
44626,4118,10.0,Subscription,2022-03-09
45862,2158,9.34,Advertisement,2022-11-23
29581,3303,0.0,Subscription,2023-02-20
78899,3002,70.0,Subscription,2022-08-21
68920,1758,70.0,Subscription,2021-12-13
72956,3776,3.14,In-app Purchase,2021-07-07
15705,2870,4.5,In-app Purchase,2023-03-16
53272,2950,60.0,Subscription,2023-02-08
62663,3924,15.94,Advertisement,2023-03-06
17395,3060,0.0,Subscription,2023-04-15
9574,125,0.0,Subscription,2021-12-21
3504,3030,0.0,Subscription,2022-12-19
65508,988,0.0,Subscription,2022-03-15
68534,3532,0.0,Subscription,2021-09-03
67890,723,10.0,Subscription,2021-05-01
75802,3179,20.76,Advertisement,2023-03-08
78891,877,0.0,Subscription,2023-04-06
82851,1790,5.53,Advertisement,2023-03-21
70063,104,0.0,Subscription,2022-01-06
7917,3572,11.05,Advertisement,2023-02-06
74624,3287,10.0,Subscription,2022-03-05
91186,757,0.55,Advertisement,2022-03-13
21047,1051,0.7,Advertisement,2022-07-15
56435,3143,1.48,Advertisement,2022-06-07
58413,2849,6.37,Advertisement,2021-07-31
73302,1985,13.81,Advertisement,2022-10-07
57123,3210,160.0,Subscription,2022-02-20
64497,1535,4.77,In-app Purchase,2023-01-31
53627,1890,20.43,Advertisement,2023-04-04
64925,3747,4.88,Advertisement,2022-11-15
89606,1731,34.39,In-app Purchase,2020-12-01
20336,2563,4.58,Advertisement,2022-10-13
24009,3914,2.69,Advertisement,2022-08-26
64243,2541,2.99,In-app Purchase,2022-12-19
6130,1218,19.45,In-app Purchase,2022-09-09
30675,4340,10.87,Advertisement,2022-05-06
38364,470,4.66,Advertisement,2021-09-06
34523,1067,4.86,Advertisement,2022-03-25
32586,2875,3.72,Advertisement,2021-11-01
11742,2054,27.13,Advertisement,2021-12-23
90854,4399,24.67,Advertisement,2022-01-13
94969,255,20.6,Advertisement,2023-02-17
60787,2308,4.51,Advertisement,2022-10-06
34468,1388,7.55,Advertisement,2022-10-29
2256,2216,60.0,Subscription,2021-10-07
73068,4594,29.02,Advertisement,2023-03-03
66575,2663,0.0,Subscription,2022-10-13
64900,1981,0.0,Subscription,2022-05-16
50708,944,6.48,Advertisement,2022-10-29
61535,1128,8.35,Advertisement,2022-01-06
60696,4561,0.0,Subscription,2022-08-05
15908,8,9.46,Advertisement,2020-12-25
12635,1009,19.88,Advertisement,2022-10-03
69738,639,47.56,Advertisement,2022-10-10
95169,1734,44.94,Advertisement,2022-10-15
80163,1212,0.0,Subscription,2022-12-25
45552,940,2.9,Advertisement,2023-04-18
19855,1498,4.07,Advertisement,2022-03-06
5087,3997,0.0,Subscription,2023-03-12
93514,2285,5.72,Advertisement,2023-01-18
40948,4380,20.28,Advertisement,2023-04-08
90288,1582,6.15,Advertisement,2022-12-06
11316,318,0.0,Subscription,2022-02-27
87862,790,4.0,Advertisement,2022-12-31
14123,182,0.0,Subscription,2022-10-31
44026,674,76.32,In-app Purchase,2022-03-25
91199,1919,4.17,Advertisement,2022-04-12
37655,4213,19.42,Advertisement,2021-10-18
12519,2308,0.0,Subscription,2021-09-17
83869,805,8.28,Advertisement,2023-02-21
91408,259,2.3,Advertisement,2022-10-28
59281,4570,26.46,Advertisement,2023-02-26
9722,3920,0.0,Subscription,2020-09-22
48157,3874,15.08,In-app Purchase,2021-02-12
90938,3782,4.88,Advertisement,2023-04-19
23694,4334,0.0,Subscription,2023-02-23
2185,2767,0.0,Subscription,2022-04-23
72418,2935,0.0,Subscription,2022-03-31
88622,3898,18.03,Advertisement,2022-09-05
36751,3629,0.0,Subscription,2022-12-02
52869,4249,80.0,Subscription,2022-07-21
2344,2412,1.37,Advertisement,2022-12-16
52439,4220,3.94,Advertisement,2023-03-27
10285,1931,40.0,Subscription,2022-01-12
87496,3937,9.76,Advertisement,2022-11-13
63472,2190,5.57,Advertisement,2021-11-17
15171,3355,0.0,Subscription,2020-10-13
56527,2124,0.0,Subscription,2021-09-11
93421,1942,0.0,Subscription,2022-09-18
74337,390,0.0,Subscription,2022-06-23
54420,3984,42.38,Advertisement,2021-07-23
62635,1942,34.23,Advertisement,2021-10-14
38347,883,1.98,In-app Purchase,2021-12-20
35072,1447,5.65,Advertisement,2023-04-07
77772,150,0.0,Subscription,2022-06-12
88623,1564,0.87,In-app Purchase,2023-03-26
94400,2954,6.26,Advertisement,2022-10-06
24083,2776,4.72,Advertisement,2023-03-19
11578,506,4.54,Advertisement,2022-05-28
27648,4347,52.74,Advertisement,2023-03-04
74584,461,2.01,In-app Purchase,2021-10-27
74151,1107,50.0,Subscription,2022-03-12
18660,1931,20.0,Subscription,2022-06-18
39015,1606,11.1,Advertisement,2022-01-26
16361,3065,95.88,Advertisement,2022-01-08
23537,3519,39.03,Advertisement,2021-10-18
65106,4591,3.47,Advertisement,2023-03-31
61002,4350,100.0,Subscription,2022-10-03
59362,3017,3.42,In-app Purchase,2022-05-19
11364,3989,20.0,Subscription,2023-03-19
90335,4355,10.83,Advertisement,2022-11-06
86276,2539,7.72,In-app Purchase,2022-11-03
36367,4117,17.02,Advertisement,2022-11-27
92904,697,0.0,Subscription,2021-09-27
4401,254,24.3,Advertisement,2021-10-31
90493,4224,24.6,Advertisement,2022-05-16
55618,4645,113.04,Advertisement,2022-11-19
90665,4960,25.53,Advertisement,2020-09-02
24665,4745,6.04,Advertisement,2022-12-28
91820,2370,38.35,Advertisement,2022-12-13
83493,3505,20.0,Subscription,2022-09-20
71771,3078,5.0,In-app Purchase,2022-10-20
28238,4548,2.54,In-app Purchase,2023-02-21
81384,947,24.45,Advertisement,2023-01-19
74418,1327,11.07,Advertisement,2023-01-24
65252,3454,18.63,In-app Purchase,2022-12-13
46106,1413,6.33,Advertisement,2023-04-19
59625,3249,11.33,In-app Purchase,2021-06-29
47195,324,0.0,Subscription,2022-02-06
86510,2659,6.14,Advertisement,2021-10-08
49604,3171,20.0,Subscription,2022-12-04
65082,1756,0.0,Subscription,2022-02-20
61938,2088,37.32,Advertisement,2023-01-22
37609,3108,3.15,Advertisement,2023-03-07
91825,1837,18.1,Advertisement,2022-02-14
15940,3120,0.0,Subscription,2021-11-16
94168,2098,20.99,In-app Purchase,2021-08-13
90652,3823,14.24,In-app Purchase,2021-09-08
48258,4058,1.77,Advertisement,2023-02-15
84151,3672,0.0,Subscription,2022-07-28
90353,3561,0.75,In-app Purchase,2022-09-03
39145,3547,80.0,Subscription,2022-04-05
82530,874,2.33,Advertisement,2023-03-23
63893,705,9.28,Advertisement,2022-11-18
23019,2156,10.17,In-app Purchase,2022-01-21
55931,4182,180.0,Subscription,2022-02-08
8844,3097,23.05,In-app Purchase,2022-01-10
89031,2873,29.5,In-app Purchase,2022-06-25
15177,2667,5.19,Advertisement,2022-07-30
52335,541,10.25,Advertisement,2022-09-07
16283,3116,0.0,Subscription,2023-01-13
76676,1871,24.27,Advertisement,2022-08-04
56745,2409,10.0,Subscription,2022-12-20
8705,4854,3.85,Advertisement,2021-09-20
78693,3006,6.45,In-app Purchase,2022-12-17
12695,3647,9.0,In-app Purchase,2022-09-06
79384,2008,11.25,Advertisement,2022-12-23
34463,4778,9.07,Advertisement,2022-04-22
18808,3280,1.92,Advertisement,2022-12-21
20087,627,0.0,Subscription,2023-04-01
74025,1577,16.86,Advertisement,2022-02-28
13079,2564,3.72,Advertisement,2021-10-15
33344,200,18.0,In-app Purchase,2022-05-09
95025,4739,7.41,Advertisement,2022-09-14
