content_id,content_type,genre,release_year,duration_minutes,average_user_rating
2762,Movie,Western,2013,141,4.0
2763,Live Event,Music,2017,70,2.9
2764,TV Show,Action,2008,170,2.8
2765,Movie,Thriller,2010,38,1.2
2766,TV Show,Family,2012,201,3.0
2767,Movie,Horror,1998,80,1.2
2768,Movie,Western,2009,179,1.1
2769,Movie,Animation,2009,138,1.3
2770,Movie,Sport,1997,129,3.2
2771,Movie,Sport,2018,58,3.9
2772,TV Show,War,2022,208,1.5
2773,TV Show,Documentary,1992,148,2.2
2774,TV Show,Comedy,2018,89,1.9
2775,Movie,Romance,1996,218,2.0
2776,TV Show,Family,2011,69,4.2
2777,Movie,Crime,1994,159,3.9
2778,Movie,Animation,1990,37,3.2
2779,Movie,Mystery,2015,68,2.4
2780,Movie,Adventure,2015,89,3.0
2781,TV Show,Thriller,2019,152,4.9
2782,Movie,Action,1999,170,3.9
2783,TV Show,Action,1996,118,3.7
2784,TV Show,Drama,2016,224,3.1
2785,Live Event,Action,2004,183,3.0
2786,Movie,War,2013,132,3.1
2787,TV Show,Thriller,1993,114,4.9
2788,TV Show,Western,1992,54,4.1
2789,Movie,Documentary,2004,141,1.0
2790,Movie,Sci-Fi,2006,215,3.5
2791,Movie,Action,2021,140,1.2
2792,TV Show,Music,2007,38,3.7
2793,Movie,Documentary,1991,183,3.9
2794,Movie,Fantasy,2021,102,1.6
2795,TV Show,Action,1995,130,3.6
2796,Movie,Sport,1991,201,1.4
2797,Movie,Action,1995,162,4.4
2798,TV Show,Drama,2002,117,1.8
2799,TV Show,Biography,2020,82,4.6
2800,Movie,Horror,2017,94,4.0
2801,Live Event,Drama,2002,75,1.8
2802,Movie,Sci-Fi,2014,119,3.7
2803,TV Show,History,1997,228,2.5
2804,Movie,Biography,2013,208,4.2
2805,Movie,Adventure,1999,86,4.6
2806,TV Show,Thriller,2021,42,4.5
2807,Movie,Fantasy,2002,102,4.0
2808,TV Show,Drama,2016,97,2.4
2809,TV Show,Sci-Fi,2006,174,4.4
2810,Movie,History,2009,220,1.3
2811,Movie,Biography,2003,200,2.5
2812,Movie,Fantasy,2011,167,4.0
2813,TV Show,Action,1996,39,3.8
2814,Movie,Sport,2022,107,4.9
2815,Movie,Western,1998,160,4.4
2816,Movie,Documentary,2016,227,4.6
2817,Live Event,Documentary,1996,176,4.2
2818,TV Show,Documentary,2015,57,2.2
2819,TV Show,Family,1992,99,1.6
2820,Movie,Adventure,2003,134,2.8
2821,Movie,Fantasy,2017,98,2.8
2822,TV Show,Sci-Fi,1997,129,4.8
2823,Movie,Romance,2010,144,2.0
2824,Movie,Western,2006,142,4.5
2825,TV Show,History,2003,50,4.1
2826,Movie,Family,2019,35,2.6
2827,Movie,Crime,2012,58,2.7
2828,Movie,Sci-Fi,2003,89,2.3
2829,TV Show,Documentary,2018,105,3.2
2830,Movie,Thriller,2018,208,2.6
2831,Movie,Animation,2001,222,1.8
2832,Movie,Documentary,2001,51,3.7
2833,Movie,Animation,2000,87,1.6
2834,TV Show,Western,2016,227,2.6
2835,Movie,Comedy,1997,202,2.1
2836,TV Show,Family,1991,204,3.3
2837,Movie,Sport,2004,48,4.1
2838,TV Show,Crime,2002,108,3.1
2839,Movie,Thriller,1994,233,2.2
2840,Movie,Family,2008,134,2.0
2841,Movie,Music,2018,49,4.4
2842,Movie,Horror,1993,106,1.1
2843,Movie,Family,2002,106,4.8
2844,Movie,Sport,2018,235,3.5
2845,Movie,Documentary,1990,37,2.4
2846,Movie,Thriller,2020,116,3.4
2847,TV Show,History,1999,37,3.2
2848,Movie,Comedy,1991,183,4.3
2849,TV Show,War,2003,118,2.6
2850,TV Show,Thriller,2007,43,2.4
2851,Movie,Animation,2014,160,3.0
2852,Movie,Thriller,2001,144,1.5
2853,Movie,Fantasy,1992,220,3.6
2854,TV Show,Music,2000,78,2.5
2855,Live Event,Mystery,1995,52,4.0
2856,Movie,Biography,2006,89,3.5
2857,Movie,Drama,1992,65,1.9
2858,Movie,Family,2015,136,3.6
2859,Movie,Thriller,2015,117,2.8
2860,Movie,Action,1996,126,3.2
2861,TV Show,Fantasy,2010,179,2.2
2862,TV Show,Biography,2011,53,3.5
2863,TV Show,History,2020,210,4.0
2864,TV Show,Horror,2008,172,1.0
2865,Live Event,Documentary,2015,144,1.5
2866,TV Show,Action,2018,50,1.6
2867,TV Show,Drama,2015,118,1.2
2868,TV Show,Drama,2015,47,3.8
2869,TV Show,Music,1990,78,5.0
2870,Movie,Family,2019,156,1.3
2871,Movie,Animation,2004,203,1.7
2872,Movie,War,2008,89,4.5
2873,TV Show,Family,2021,206,4.2
2874,Movie,Biography,2009,214,4.9
2875,Movie,History,1994,141,2.6
2876,TV Show,Comedy,2019,194,4.0
2877,Movie,Sport,2021,103,3.6
2878,TV Show,Fantasy,2001,105,1.3
2879,Movie,Action,2011,145,4.8
2880,TV Show,War,2000,42,3.0
2881,Movie,Family,2001,168,3.8
2882,TV Show,Fantasy,2002,167,1.0
2883,TV Show,Crime,1991,89,4.8
2884,Movie,Animation,2018,34,4.1
2885,Movie,Thriller,2010,87,1.8
2886,Live Event,Sci-Fi,1997,224,2.2
2887,TV Show,Biography,2002,232,2.1
2888,TV Show,Crime,2016,38,3.3
2889,TV Show,Thriller,1995,31,4.8
2890,Movie,Romance,2009,187,5.0
2891,Movie,Sport,1990,205,1.6
2892,TV Show,Mystery,1995,40,2.2
2893,Movie,Documentary,2009,65,4.0
2894,Movie,Animation,2000,230,1.5
2895,Movie,Crime,1994,112,3.5
2896,Movie,Biography,1997,148,1.6
2897,Live Event,Crime,2012,143,1.1
2898,TV Show,Horror,2022,118,4.0
2899,Movie,Music,2015,47,3.9
2900,Movie,Western,2012,74,4.2
2901,TV Show,Crime,1998,114,2.6
2902,TV Show,Western,2009,69,4.1
2903,TV Show,History,2022,58,4.9
2904,TV Show,Animation,1997,118,5.0
2905,TV Show,Biography,1995,200,2.3
2906,Live Event,Sci-Fi,2000,111,3.1
2907,Movie,War,2021,59,4.0
2908,TV Show,Thriller,2014,207,3.2
2909,Movie,Thriller,1999,172,3.1
2910,TV Show,Mystery,2012,191,1.7
2911,TV Show,Adventure,1990,168,4.0
2912,TV Show,Sci-Fi,2016,175,3.0
2913,Movie,Mystery,2013,97,1.7
2914,TV Show,Fantasy,2012,229,4.0
2915,TV Show,Thriller,2009,165,3.2
2916,Movie,Fantasy,2000,86,3.1
2917,Movie,Adventure,1999,153,4.9
2918,Movie,Family,2005,58,3.9
2919,Live Event,Sport,2004,125,2.5
2920,Movie,Thriller,2005,87,4.9
2921,Live Event,Fantasy,1996,154,1.7
2922,Movie,Action,1990,110,1.8
2923,Live Event,Family,2006,102,3.1
2924,Movie,Drama,1999,170,2.3
2925,Movie,Western,2005,30,4.8
2926,Movie,Sport,1991,151,4.1
2927,Movie,Animation,1992,52,2.6
2928,Movie,Adventure,2009,137,2.3
2929,Movie,Sci-Fi,2014,204,4.0
2930,Movie,Adventure,2000,226,2.9
2931,Movie,Music,2001,63,4.9
2932,Movie,Sport,1998,231,1.4
2933,TV Show,Sport,2008,90,1.9
2934,TV Show,Animation,2008,149,2.4
2935,TV Show,Animation,1994,201,4.2
2936,Movie,Documentary,1999,84,4.4
2937,Movie,Sci-Fi,2001,167,2.7
2938,TV Show,Mystery,2000,153,4.4
2939,TV Show,Sport,1991,189,1.2
2940,Movie,Animation,1999,41,2.5
2941,Movie,Comedy,2006,207,1.7
2942,Movie,Fantasy,1993,194,4.6
2943,Movie,Sport,1995,111,2.1
2944,Movie,Thriller,1995,163,3.7
2945,Movie,Action,2021,207,2.4
2946,Movie,Fantasy,2008,123,2.6
2947,TV Show,Sport,2020,65,1.2
2948,TV Show,Crime,2006,103,1.5
2949,TV Show,Comedy,2011,212,3.3
2950,Movie,Biography,2005,137,1.0
2951,TV Show,Sport,2012,239,3.1
2952,TV Show,Fantasy,2019,40,1.8
2953,TV Show,Music,1991,64,3.4
2954,TV Show,Horror,1998,116,1.8
2955,Live Event,Biography,2014,159,2.1
2956,Movie,Biography,2016,219,2.8
2957,Movie,Animation,2012,147,2.4
2958,TV Show,Sci-Fi,2009,197,2.2
2959,Movie,Animation,2003,198,3.7
2960,TV Show,Mystery,1991,30,1.8
2961,Movie,Horror,1998,121,1.1
2962,Movie,Biography,1995,137,4.7
2963,Movie,Mystery,1996,128,4.0
2964,Movie,Action,2019,136,2.7
2965,TV Show,Fantasy,2021,185,1.7
2966,TV Show,Biography,2007,66,1.9
2967,Movie,Comedy,2013,55,3.6
2968,Movie,Family,2011,101,2.7
2969,TV Show,Action,2017,68,2.0
2970,Movie,Action,1996,64,4.0
2971,Movie,Comedy,2018,188,2.3
2972,Live Event,Sci-Fi,2015,190,4.6
2973,TV Show,War,2015,156,3.6
2974,TV Show,History,2008,78,3.2
2975,TV Show,War,2013,169,3.6
2976,TV Show,History,2016,227,2.0
2977,Movie,Adventure,1997,228,3.9
2978,TV Show,Horror,1990,228,3.5
2979,Movie,Horror,1995,196,3.2
2980,Movie,Family,1991,177,1.4
2981,TV Show,History,2006,67,4.8
2982,Movie,Sport,2002,133,3.7
2983,TV Show,Crime,2021,97,3.9
2984,TV Show,Sci-Fi,2009,60,3.4
2985,TV Show,Action,2013,32,3.1
2986,Movie,Horror,2012,212,4.2
2987,Movie,Sci-Fi,2002,50,1.3
2988,Movie,Music,2006,75,4.3
2989,TV Show,Comedy,1997,126,2.0
2990,TV Show,Western,1992,56,4.7
2991,TV Show,Mystery,1991,227,2.1
2992,Movie,Animation,2009,161,3.9
2993,Movie,Romance,2017,216,5.0
2994,Movie,Family,2005,206,1.3
2995,TV Show,Action,2007,114,3.5
2996,Movie,Thriller,2011,135,4.9
2997,Movie,Biography,2003,126,3.5
2998,Movie,War,2012,220,3.2
2999,Movie,Drama,2019,58,1.3
3000,Movie,Drama,2003,67,1.2
3001,TV Show,Adventure,1992,111,4.8
3002,TV Show,Western,1994,90,4.2
3003,Movie,Fantasy,1995,34,2.8
3004,Movie,History,1996,160,3.9
3005,Movie,Comedy,2009,45,4.8
3006,Movie,Mystery,2010,205,3.7
3007,Movie,Drama,1990,106,3.2
3008,TV Show,Family,2013,132,4.3
3009,Live Event,Thriller,2020,36,2.5
3010,TV Show,Biography,2010,57,4.5
3011,TV Show,Drama,1997,57,3.3
3012,Movie,Romance,1993,113,3.4
3013,TV Show,Music,2019,35,4.1
3014,Movie,History,2002,92,1.9
3015,TV Show,Adventure,2008,180,4.8
3016,Live Event,Documentary,2018,135,1.9
3017,Movie,Fantasy,2020,80,4.4
3018,Movie,Sci-Fi,1995,220,3.9
3019,Movie,Romance,1994,173,1.8
3020,Movie,Sport,2006,222,2.2
3021,Movie,Drama,2006,128,4.9
3022,Movie,Sport,2020,116,3.4
3023,TV Show,History,2005,187,1.8
3024,Movie,Western,2001,47,1.6
3025,TV Show,Sci-Fi,2003,104,4.1
3026,Movie,Drama,2013,175,3.8
3027,Live Event,Documentary,1997,172,4.5
3028,Live Event,Horror,2003,142,3.9
3029,TV Show,History,1996,108,3.5
3030,Movie,Documentary,2017,74,2.5
3031,TV Show,Fantasy,1997,82,1.2
3032,Movie,Romance,1998,150,3.1
3033,Movie,Thriller,2020,127,1.5
3034,TV Show,Romance,2008,56,4.1
3035,Movie,Animation,1992,76,2.8
3036,Movie,Mystery,2014,134,3.8
3037,Movie,Documentary,2001,110,1.3
3038,TV Show,War,2001,228,3.0
3039,TV Show,Comedy,2011,93,4.5
3040,TV Show,History,2010,189,3.4
3041,Movie,Documentary,1998,159,3.2
3042,TV Show,Animation,1991,174,1.0
3043,Movie,Horror,2004,157,3.8
3044,Movie,History,2002,34,5.0
3045,TV Show,Mystery,2019,85,3.3
3046,Movie,Sci-Fi,2022,174,3.7
3047,TV Show,Documentary,2013,132,3.5
3048,Movie,Animation,2013,164,1.3
3049,TV Show,Music,2007,185,2.5
3050,TV Show,Animation,2017,44,2.3
3051,TV Show,Documentary,2018,190,4.9
3052,Movie,Adventure,1995,112,1.7
3053,TV Show,Horror,2007,64,1.8
3054,Movie,Music,2012,65,3.3
3055,Movie,Documentary,2009,216,3.2
3056,TV Show,War,2011,154,2.0
3057,Movie,Comedy,2011,230,3.3
3058,TV Show,Biography,2002,102,4.6
3059,TV Show,War,1996,64,2.2
3060,TV Show,Horror,2003,123,1.0
3061,Movie,Family,2011,167,3.6
3062,TV Show,History,1996,76,1.1
3063,Movie,Drama,1990,154,1.1
3064,Movie,Thriller,2019,41,4.1
3065,Movie,Mystery,2009,101,2.2
3066,Live Event,Comedy,2013,33,3.2
3067,Movie,Thriller,1996,183,3.9
3068,Movie,Music,2022,90,1.6
3069,Movie,Romance,2003,195,3.2
3070,Movie,Drama,2008,195,4.8
3071,TV Show,Fantasy,1993,167,3.6
3072,TV Show,War,2001,75,3.8
3073,Movie,Romance,2004,209,3.3
3074,Movie,Thriller,2001,108,1.3
3075,TV Show,Thriller,2005,157,3.8
3076,TV Show,Horror,2005,68,2.0
3077,Movie,Documentary,1997,70,2.0
3078,Movie,Western,2022,86,1.9
3079,Movie,Crime,2001,59,1.7
3080,Live Event,Horror,2019,214,2.7
3081,Movie,Comedy,2001,57,1.2
3082,Movie,Western,2022,176,2.4
3083,TV Show,Documentary,2010,33,3.1
3084,Movie,War,2003,107,1.7
3085,Movie,Fantasy,2017,150,3.8
3086,Movie,Sport,2013,159,1.2
3087,TV Show,Horror,2019,51,1.1
3088,Movie,Drama,1990,61,3.7
3089,Movie,Thriller,2010,189,2.2
3090,TV Show,Mystery,2003,198,3.7
3091,Movie,Biography,1999,194,3.1
3092,Movie,Drama,1991,120,1.8
3093,Movie,Western,2017,226,1.2
3094,Movie,Sci-Fi,2005,101,2.4
3095,Movie,Adventure,2009,207,4.1
3096,TV Show,Crime,2017,170,2.7
3097,TV Show,Horror,1991,152,4.9
3098,Movie,Adventure,2012,86,2.1
3099,Movie,Action,2002,220,1.0
3100,Movie,War,2005,84,1.7
3101,Movie,Drama,1994,65,4.1
3102,Live Event,Comedy,2011,99,2.0
3103,Movie,Fantasy,1998,118,4.4
3104,Movie,Crime,2013,124,2.8
3105,TV Show,Thriller,1998,150,2.0
3106,Movie,Western,2017,35,4.1
3107,Movie,Romance,2006,33,4.9
3108,Movie,Comedy,1997,237,4.1
3109,Movie,Sci-Fi,1995,222,2.9
3110,Movie,Music,1992,166,2.4
3111,TV Show,War,2001,180,1.2
3112,TV Show,Sci-Fi,2020,170,1.4
3113,TV Show,Thriller,2021,210,3.5
3114,Movie,Music,2020,35,1.6
3115,Movie,Documentary,2007,164,1.4
3116,Movie,Biography,2002,110,3.5
3117,Movie,Action,1999,127,4.9
3118,Movie,Fantasy,2013,30,3.3
3119,Movie,Crime,2004,48,4.7
3120,Movie,Family,2018,92,4.9
3121,Movie,Fantasy,2016,96,4.9
3122,Movie,Romance,2007,161,4.4
3123,Movie,Documentary,1992,109,2.1
3124,Movie,Animation,1997,60,4.1
3125,TV Show,Sci-Fi,2012,168,4.1
3126,Movie,History,2003,61,1.0
3127,TV Show,Crime,1999,195,2.9
3128,Movie,Western,2005,196,3.7
3129,TV Show,Sport,1996,49,4.5
3130,Movie,Fantasy,2014,155,4.6
3131,TV Show,Sport,2011,155,3.2
3132,Movie,Comedy,2005,113,2.3
3133,TV Show,Sport,1994,84,2.9
3134,TV Show,Action,1994,196,4.5
3135,Movie,Sport,2006,177,4.5
3136,Movie,Documentary,2015,148,3.9
3137,Movie,Mystery,2012,153,2.1
3138,Movie,Sport,1991,113,3.7
3139,Movie,Documentary,2021,38,1.2
3140,TV Show,Sci-Fi,2007,127,4.7
3141,Movie,Sport,2004,51,3.9
3142,TV Show,Western,2004,66,3.3
3143,Movie,War,2000,133,3.7
3144,Movie,Animation,2019,69,4.4
3145,TV Show,Mystery,2003,59,2.0
3146,Movie,Biography,2001,169,4.1
3147,Movie,Crime,2006,205,3.9
3148,Movie,Romance,1999,229,2.1
3149,Movie,Romance,1993,199,2.9
3150,TV Show,History,2007,94,3.2
3151,Movie,Thriller,1995,213,2.7
3152,TV Show,Horror,1999,177,2.8
3153,TV Show,Horror,1992,197,1.6
3154,Movie,Drama,2002,122,2.1
3155,TV Show,Family,1991,86,1.3
3156,Movie,War,2014,56,1.7
3157,Movie,Comedy,1997,113,4.1
3158,Movie,Fantasy,2019,174,4.0
3159,Movie,Thriller,1992,179,1.1
3160,TV Show,Drama,2002,155,3.4
3161,Movie,War,2021,218,2.9
3162,Movie,Western,1993,154,2.6
3163,TV Show,Action,2014,92,3.5
3164,Live Event,Adventure,2019,198,4.3
3165,TV Show,Horror,2001,114,1.1
3166,Movie,Thriller,2010,129,1.6
3167,TV Show,Crime,1994,41,1.1
3168,TV Show,Drama,2004,159,1.0
3169,Movie,Family,1999,206,2.2
3170,Movie,Biography,2007,205,4.8
3171,Movie,Sport,2022,36,2.6
3172,Movie,Music,2014,200,4.6
3173,Movie,Adventure,2020,166,4.1
3174,Movie,Western,2012,32,2.8
3175,TV Show,War,2017,227,4.5
3176,Movie,Biography,1995,78,1.6
3177,Movie,Documentary,2000,109,2.9
3178,Movie,Romance,2001,42,2.9
3179,Movie,Mystery,2006,232,2.1
3180,TV Show,Fantasy,2021,45,3.4
3181,TV Show,History,2017,179,2.0
3182,Movie,Sport,1999,41,3.2
3183,TV Show,Sci-Fi,1990,89,2.2
3184,TV Show,Crime,2018,87,4.1
3185,Movie,Thriller,1999,131,3.1
3186,Movie,Romance,1992,112,4.3
3187,TV Show,Romance,2018,42,2.4
3188,TV Show,Horror,2017,83,3.4
3189,Movie,Fantasy,1995,161,4.7
3190,Movie,Sci-Fi,1996,205,4.9
3191,Movie,History,2010,158,3.4
3192,TV Show,Sci-Fi,2012,164,3.0
3193,Movie,Action,1995,224,4.1
3194,TV Show,Sport,1997,146,2.1
3195,Movie,History,2009,213,2.6
3196,TV Show,Sport,2021,40,4.0
3197,TV Show,Biography,1997,66,3.2
3198,Movie,Comedy,2006,46,2.6
3199,TV Show,Sci-Fi,2016,204,1.5
3200,Movie,Music,2005,120,4.5
3201,Movie,Sport,1996,184,4.7
3202,TV Show,Action,2011,191,1.6
3203,Movie,Family,2006,61,3.2
3204,TV Show,Fantasy,2016,119,2.1
3205,Movie,Animation,2020,81,1.1
3206,TV Show,Music,2005,217,3.4
3207,Movie,Adventure,1995,71,4.9
3208,TV Show,Thriller,2006,149,4.5
3209,Movie,Adventure,1996,222,4.0
3210,Movie,Comedy,2006,51,2.6
3211,Movie,Thriller,1993,123,1.2
3212,Movie,Western,2015,153,3.9
3213,Movie,Adventure,1995,109,1.6
3214,Movie,Animation,2009,72,3.8
3215,TV Show,Comedy,2009,185,1.6
3216,Movie,Romance,2002,123,1.8
3217,TV Show,Western,2019,197,1.8
3218,Movie,Family,2015,236,1.5
3219,Movie,Documentary,2018,96,2.4
3220,Movie,Comedy,2000,89,1.2
3221,Movie,Western,1993,196,2.8
3222,TV Show,Mystery,2015,121,3.9
3223,Movie,Thriller,2001,99,2.4
3224,Movie,Horror,2015,139,2.6
3225,Movie,Western,2007,77,4.9
3226,TV Show,Thriller,1996,115,4.2
3227,Movie,Animation,2001,100,1.2
3228,Movie,History,1993,174,1.6
3229,Movie,Comedy,1996,237,3.7
3230,TV Show,Action,1992,211,1.3
3231,TV Show,Comedy,2019,101,3.4
3232,TV Show,Drama,2011,45,3.6
3233,Movie,Fantasy,2020,58,3.4
3234,Movie,Western,2009,146,3.3
3235,TV Show,Western,2002,208,2.4
3236,Movie,Sci-Fi,1997,185,3.5
3237,Movie,Mystery,2006,232,2.9
3238,Movie,Western,2019,82,1.8
3239,Movie,War,2008,212,1.4
3240,Movie,War,2015,102,1.0
3241,TV Show,Mystery,2002,99,4.4
3242,TV Show,Romance,2012,175,3.7
3243,TV Show,Fantasy,2014,205,2.8
3244,Movie,Documentary,1994,80,2.4
3245,Movie,Animation,1999,45,2.3
3246,Movie,Horror,2019,48,4.2
3247,Movie,Sci-Fi,2010,203,2.6
3248,TV Show,Music,2021,108,4.1
3249,TV Show,Fantasy,2021,61,4.7
3250,Movie,Western,2001,149,3.6
3251,TV Show,Sci-Fi,2008,125,1.7
3252,Movie,Mystery,1990,40,4.0
3253,Movie,Music,2013,150,2.5
3254,Movie,Western,1993,100,3.3
3255,Movie,Documentary,1990,107,2.2
3256,Movie,History,2003,171,1.4
3257,TV Show,Drama,2009,184,4.6
3258,Movie,Mystery,2017,107,1.9
3259,TV Show,History,1994,63,3.6
3260,TV Show,Romance,1998,122,2.8
3261,TV Show,War,2011,201,1.5
3262,Movie,Documentary,2011,212,4.1
3263,TV Show,Romance,2020,94,1.8
3264,TV Show,Drama,2022,74,3.9
3265,TV Show,Western,2010,210,1.8
3266,Movie,Drama,2011,93,3.7
3267,Movie,Animation,1995,37,2.9
3268,TV Show,Horror,2010,183,3.0
3269,Movie,Comedy,2020,111,1.7
3270,TV Show,Drama,2008,94,2.6
3271,Movie,Western,1996,129,4.1
3272,Movie,Western,1993,127,1.3
3273,Movie,Thriller,1997,159,1.8
3274,Movie,Sport,1995,179,2.3
3275,Movie,Drama,1991,44,3.1
3276,Movie,Music,2010,210,1.3
3277,TV Show,Biography,2000,216,1.6
3278,Movie,Comedy,1996,101,2.8
3279,Movie,Family,2001,159,3.1
3280,Movie,Sport,2018,84,3.4
3281,TV Show,Music,2018,57,3.4
3282,TV Show,Sci-Fi,2002,168,1.1
3283,Movie,Romance,1998,154,1.9
3284,Movie,Mystery,2008,113,2.6
3285,Movie,Animation,1993,130,2.6
3286,TV Show,War,1996,79,4.4
3287,Movie,Animation,2013,116,1.1
3288,Movie,Sport,2000,165,3.9
3289,TV Show,Thriller,2014,144,2.4
3290,TV Show,Sport,2017,41,1.8
3291,Movie,Sci-Fi,2002,47,4.0
3292,TV Show,Adventure,2017,102,3.9
3293,Movie,Sport,1997,216,4.3
3294,Movie,Thriller,1998,113,1.4
3295,Movie,Animation,1998,51,1.3
3296,Movie,Adventure,1993,198,1.3
3297,TV Show,Romance,1997,52,3.6
3298,TV Show,Animation,2020,176,1.5
3299,Movie,Romance,2002,139,1.1
3300,Movie,Adventure,1995,133,4.6
3301,Movie,Fantasy,1993,112,1.8
3302,TV Show,Adventure,2004,221,4.6
3303,TV Show,Action,2021,89,2.9
3304,TV Show,Mystery,1993,65,3.8
3305,TV Show,War,2009,61,2.2
3306,Movie,Action,2022,145,4.9
3307,TV Show,Fantasy,2011,185,3.5
3308,Movie,Romance,2016,80,1.4
3309,Movie,Animation,1999,182,1.5
3310,Movie,Adventure,1997,90,4.5
3311,Movie,Horror,2009,86,2.6
3312,Movie,War,1995,65,4.2
3313,Movie,Thriller,2017,199,2.8
3314,Movie,History,2006,95,3.8
3315,TV Show,Biography,1998,88,3.6
3316,TV Show,Biography,2003,174,4.1
3317,TV Show,Crime,2015,80,2.4
3318,Movie,Action,2008,140,1.9
3319,TV Show,Romance,1997,35,1.5
3320,Movie,Horror,2010,72,4.7
3321,Movie,Sci-Fi,2013,172,3.7
3322,TV Show,Drama,2001,169,1.9
3323,TV Show,Mystery,2011,171,1.6
3324,Movie,Animation,1997,89,4.3
3325,Movie,Comedy,1991,55,4.0
3326,TV Show,Animation,1995,225,1.4
3327,Movie,Music,2007,170,4.2
3328,Live Event,Drama,2010,166,1.3
3329,Movie,Sci-Fi,2002,236,3.2
3330,TV Show,Comedy,2007,140,4.8
3331,TV Show,History,2008,135,4.2
3332,Movie,Action,2001,158,1.0
3333,Movie,History,2009,140,3.8
3334,TV Show,History,2019,54,4.7
3335,Movie,Biography,2003,218,2.0
3336,Movie,War,2010,60,4.6
3337,Movie,Animation,1996,65,3.8
3338,TV Show,Mystery,1998,153,2.7
3339,Movie,Adventure,2014,117,4.0
3340,Movie,History,2013,218,1.5
3341,TV Show,Biography,2017,149,4.3
3342,TV Show,Romance,2021,30,3.7
3343,Movie,History,1991,182,1.5
3344,Movie,Comedy,2001,98,3.8
3345,Movie,History,1996,195,2.1
3346,TV Show,Biography,2001,170,3.8
3347,TV Show,Fantasy,2018,103,4.2
3348,Movie,Adventure,1994,166,4.8
3349,Live Event,Comedy,2020,35,3.7
3350,Live Event,Family,1990,102,3.9
3351,Movie,Western,1995,133,4.1
3352,TV Show,Animation,2002,68,1.5
3353,TV Show,Drama,1993,216,2.9
3354,TV Show,Animation,2015,152,1.3
3355,TV Show,Western,1996,71,2.7
3356,Movie,Fantasy,1994,198,1.6
3357,Movie,Romance,1998,210,4.9
3358,Movie,War,2009,45,2.8
3359,TV Show,Documentary,1997,178,1.2
3360,Movie,Sport,1994,208,3.0
3361,Movie,War,2021,88,3.2
3362,TV Show,Drama,2007,130,2.5
3363,Movie,Fantasy,2016,169,1.7
3364,Movie,Fantasy,2011,67,3.7
3365,Movie,Drama,2002,69,1.8
3366,TV Show,Animation,1998,32,2.2
3367,TV Show,Biography,2009,149,3.2
3368,TV Show,Adventure,2015,143,2.4
3369,Live Event,Biography,2003,145,4.1
3370,Movie,Music,2020,70,4.4
3371,Movie,Animation,2015,95,4.3
3372,Movie,War,2003,49,2.8
3373,TV Show,Music,1995,160,1.9
3374,Movie,Documentary,2022,63,4.9
3375,Movie,Romance,2004,170,3.1
3376,Live Event,Sport,1999,82,3.7
3377,Movie,Horror,2013,123,4.8
3378,Movie,Action,2019,94,3.0
3379,Movie,Mystery,2017,142,1.5
3380,Movie,Horror,1995,208,1.6
3381,TV Show,Music,2020,219,2.7
3382,Live Event,Family,2018,176,2.4
3383,TV Show,Sport,2014,132,4.3
3384,Movie,Crime,2011,129,1.7
3385,Movie,Biography,2018,45,1.6
3386,TV Show,Romance,2000,54,1.8
3387,Movie,Music,2017,42,2.7
3388,TV Show,Fantasy,2011,120,1.6
3389,Movie,Fantasy,2002,226,1.7
3390,Movie,Comedy,2007,171,3.0
3391,TV Show,Music,2017,46,2.2
3392,Movie,Thriller,1996,101,3.8
3393,TV Show,Action,2002,35,4.1
3394,Movie,Thriller,2018,195,4.9
3395,TV Show,Adventure,2010,150,3.1
3396,Movie,Music,1990,122,2.9
3397,TV Show,Crime,2005,221,3.4
3398,Movie,Drama,1992,206,2.7
3399,Movie,Crime,1995,153,1.6
3400,Movie,Fantasy,2011,132,4.5
3401,Movie,Action,1992,229,2.0
3402,Movie,Fantasy,1996,130,2.4
3403,Movie,History,1998,78,1.6
3404,Movie,Biography,1990,133,4.7
3405,Movie,Drama,2001,207,2.8
3406,TV Show,Music,1997,100,1.0
3407,Movie,Fantasy,2015,219,4.3
3408,Movie,Mystery,1999,188,2.3
3409,Movie,War,2018,128,2.5
3410,Movie,Music,2016,45,1.6
3411,TV Show,Action,1996,79,1.8
3412,Movie,Fantasy,1990,78,1.4
3413,TV Show,Fantasy,1999,95,2.8
3414,TV Show,Western,2018,90,2.1
3415,Movie,Thriller,2020,62,4.2
3416,Movie,Music,2022,86,3.0
3417,Movie,Mystery,2017,139,2.4
3418,Movie,Western,2012,51,1.7
3419,Movie,Horror,1992,132,4.2
3420,Live Event,Music,2011,156,4.3
3421,TV Show,Music,2019,128,4.7
3422,TV Show,Biography,2019,30,3.9
3423,TV Show,Crime,2000,224,1.8
3424,TV Show,Biography,2018,145,3.9
3425,Movie,Drama,2017,230,1.8
3426,Movie,Mystery,2009,209,4.7
3427,Movie,Drama,1995,174,3.0
3428,TV Show,Action,2002,71,2.2
3429,TV Show,Thriller,2010,188,3.5
3430,Movie,Animation,2016,73,4.3
3431,Movie,Thriller,2008,145,2.0
3432,Movie,Fantasy,2022,174,3.2
3433,Movie,Animation,1998,35,1.3
3434,Live Event,Romance,1995,180,4.6
3435,Movie,Crime,2003,157,2.1
3436,Movie,Sci-Fi,2021,47,2.4
3437,Live Event,Thriller,1997,236,3.8
3438,Movie,Action,2007,158,2.3
3439,Movie,War,2000,219,4.8
