user_id,content_id,interaction_type,interaction_timestamp
99098,4182,Liked,2023-04-16 21:13:12
99098,4336,Shared,2023-04-18 15:46:41
45107,845,Disliked,2023-04-08 20:49:02
24307,94,Added to Playlist,2023-03-30 16:25:35
91787,1794,Shared,2021-10-18 02:05:10
91787,1410,Added to Playlist,2022-05-24 06:26:41
14784,4908,Liked,2022-10-01 09:55:24
94784,3524,Played,2022-09-05 06:02:33
68871,596,Played,2022-10-16 15:05:43
45304,2340,Disliked,2021-09-15 17:03:12
10075,258,Disliked,2021-12-19 13:39:59
10075,3872,Played,2021-02-24 05:29:13
67811,1171,Played,2021-08-09 04:29:37
67811,2237,Shared,2023-02-04 07:30:33
73540,1310,Played,2022-08-25 10:12:37
73540,3339,Played,2023-02-08 06:41:56
42862,1049,Played,2022-07-24 10:19:47
42284,3996,Disliked,2020-06-26 00:08:18
42284,3225,Disliked,2023-03-03 22:37:05
42284,3830,Liked,2021-09-12 02:21:49
28545,4870,Played,2023-01-15 21:28:58
28545,3457,Played,2021-09-09 07:29:23
27522,468,Shared,2020-10-05 12:47:17
27522,3213,Shared,2022-10-24 13:46:01
17384,2571,Played,2021-02-22 21:45:32
17384,2104,Disliked,2022-09-02 09:34:30
38968,3570,Liked,2022-12-08 10:52:46
30079,158,Disliked,2021-09-09 15:43:25
30079,2292,Played,2022-10-20 03:59:35
30079,1496,Disliked,2020-12-16 13:19:31
26134,295,Shared,2022-02-16 10:14:20
63655,561,Added to Playlist,2022-12-23 15:45:53
34832,4471,Shared,2023-03-16 06:58:02
34832,2476,Liked,2021-10-09 06:22:00
93996,146,Disliked,2023-02-26 12:37:31
93996,3493,Added to Playlist,2023-03-24 12:29:49
24630,4066,Added to Playlist,2023-04-10 17:34:59
66958,1358,Added to Playlist,2022-09-22 00:48:18
40387,4323,Liked,2020-09-16 22:40:16
46245,1257,Liked,2023-03-29 11:52:46
3719,921,Disliked,2023-03-06 12:27:26
48741,3901,Added to Playlist,2022-04-18 21:26:55
19178,4317,Disliked,2022-12-31 05:37:27
19178,1018,Added to Playlist,2023-03-18 03:05:13
19178,2080,Liked,2022-09-14 00:00:28
64341,3845,Shared,2022-05-06 11:08:20
64341,2717,Shared,2022-03-28 11:02:59
9903,3504,Played,2023-01-07 00:58:04
9903,2178,Shared,2022-12-26 07:20:52
9903,4964,Disliked,2023-03-09 11:50:51
64687,1672,Liked,2023-03-06 13:10:58
87884,847,Shared,2022-01-22 03:55:54
11766,4199,Shared,2022-03-18 18:47:46
11766,171,Liked,2023-01-02 10:07:35
3552,3297,Shared,2022-11-27 18:22:01
3552,2409,Shared,2022-12-13 12:49:49
60198,2975,Added to Playlist,2022-04-03 13:12:31
38805,3783,Added to Playlist,2021-06-08 06:59:27
38805,1259,Added to Playlist,2022-05-26 19:28:24
6355,176,Played,2021-06-24 18:51:50
6355,3531,Added to Playlist,2022-02-20 05:18:53
98467,535,Liked,2022-02-21 22:15:28
98467,4161,Played,2022-06-05 12:12:24
14050,241,Shared,2022-06-01 01:16:51
67544,2322,Shared,2023-02-16 12:53:03
82149,572,Disliked,2023-02-28 17:11:23
85772,2908,Shared,2023-04-16 12:00:05
94727,3052,Shared,2023-02-19 10:18:14
94727,1050,Disliked,2023-02-21 19:15:28
53563,922,Added to Playlist,2022-04-08 13:30:38
23937,3220,Shared,2021-10-02 20:42:25
94134,1625,Disliked,2022-12-19 18:09:09
31601,745,Played,2021-12-01 21:35:50
86648,2385,Played,2021-05-06 00:17:51
27024,4723,Played,2023-04-12 11:22:02
27024,3397,Played,2023-04-09 23:55:21
90481,4622,Added to Playlist,2022-09-10 10:58:23
90481,1595,Liked,2023-01-29 09:57:55
79463,2728,Played,2021-08-12 08:47:29
65574,3633,Liked,2022-01-29 13:51:54
23148,2270,Shared,2022-11-30 17:14:09
23148,484,Disliked,2022-03-02 22:40:56
23148,113,Liked,2022-11-07 14:33:39
23148,2621,Added to Playlist,2022-11-28 06:22:29
66805,3089,Shared,2022-11-24 22:48:45
28767,4917,Disliked,2022-11-19 17:17:29
40464,1713,Disliked,2023-03-13 08:54:55
56084,3150,Disliked,2022-10-25 20:03:46
96340,2630,Liked,2022-04-10 11:11:39
96636,3394,Played,2022-11-03 04:25:21
96636,4990,Added to Playlist,2023-03-03 11:58:58
82746,1491,Played,2020-12-08 18:11:00
22156,3653,Played,2023-02-23 21:38:15
22156,3855,Added to Playlist,2021-05-17 05:23:47
49752,2753,Liked,2022-02-04 07:04:57
49752,2624,Played,2022-10-16 04:48:40
24858,3357,Played,2021-03-20 01:58:26
24858,896,Shared,2021-08-05 13:16:07
43471,1693,Shared,2022-11-20 08:20:45
43471,2500,Disliked,2022-10-30 22:55:00
52424,4176,Disliked,2022-11-19 08:24:46
16990,3168,Liked,2023-04-07 03:39:37
67878,3171,Liked,2020-10-12 15:07:39
67878,877,Disliked,2022-05-15 14:47:27
3164,998,Shared,2022-06-01 08:54:58
22559,138,Liked,2023-03-30 13:03:15
94584,3847,Added to Playlist,2023-01-26 01:48:18
18289,729,Liked,2022-10-25 12:33:19
97540,3293,Added to Playlist,2021-02-21 02:11:53
92804,1515,Added to Playlist,2022-09-09 02:30:33
79533,497,Played,2022-10-01 19:13:54
21633,1028,Liked,2022-04-05 23:31:29
51711,3519,Added to Playlist,2023-04-14 10:13:07
25052,173,Played,2023-02-10 08:03:05
49203,1691,Added to Playlist,2022-04-17 02:55:18
49203,1030,Added to Playlist,2023-02-22 10:43:20
62431,4051,Disliked,2022-04-21 21:51:23
62431,1504,Liked,2022-12-13 10:21:48
38536,3831,Added to Playlist,2022-02-17 05:53:27
38536,1273,Disliked,2022-04-18 20:00:35
88617,1073,Disliked,2022-11-05 03:23:47
37187,183,Played,2022-02-22 00:24:47
37187,4857,Added to Playlist,2021-07-20 20:27:04
37187,461,Shared,2021-08-20 21:12:47
18384,1714,Disliked,2022-08-18 02:58:07
86681,1707,Shared,2023-02-17 01:26:28
75354,2301,Shared,2021-03-17 03:30:42
4253,4618,Shared,2023-04-03 17:55:37
93270,145,Liked,2022-07-17 00:50:53
16355,3409,Liked,2023-02-09 09:58:22
86849,4606,Added to Playlist,2020-08-11 05:47:24
40632,1355,Played,2022-08-12 02:00:45
29964,2071,Added to Playlist,2022-08-29 05:00:14
29964,2862,Shared,2022-03-25 20:48:20
29964,2068,Shared,2020-08-17 08:47:15
63698,884,Disliked,2022-05-07 09:30:59
63698,999,Played,2022-11-18 18:51:57
18040,4955,Liked,2021-12-17 05:10:06
45150,41,Liked,2021-06-24 13:46:35
45150,3898,Liked,2022-07-21 19:53:29
34721,2732,Disliked,2023-01-17 18:50:01
11543,2051,Played,2022-03-21 20:54:15
11543,9,Disliked,2022-06-08 14:51:52
11543,4909,Shared,2021-11-17 06:35:30
31949,4014,Liked,2022-06-28 15:24:32
31949,4323,Disliked,2023-03-28 10:59:12
79673,3756,Added to Playlist,2022-06-25 04:33:08
27544,1913,Disliked,2021-08-11 15:38:02
24828,3760,Played,2022-03-26 16:57:14
63174,1147,Liked,2023-02-26 17:13:51
86334,4442,Added to Playlist,2022-03-28 16:52:56
16033,4640,Added to Playlist,2022-10-17 00:04:30
16033,2201,Disliked,2022-11-27 09:21:47
17933,3202,Played,2023-04-11 23:14:20
96598,1363,Disliked,2023-02-12 03:00:49
96598,1483,Shared,2023-02-25 10:21:38
23924,2192,Shared,2022-07-07 20:18:34
54161,300,Disliked,2022-10-29 09:26:14
15017,516,Added to Playlist,2023-01-13 01:52:46
6551,3234,Disliked,2021-04-21 17:20:43
84648,2170,Liked,2020-09-08 09:40:25
62654,3781,Played,2023-03-30 21:32:01
57391,2919,Added to Playlist,2022-12-01 02:21:34
35941,2386,Added to Playlist,2023-04-12 16:29:46
35941,4887,Liked,2023-04-06 01:15:52
940,224,Shared,2021-07-12 03:08:19
54596,271,Played,2022-03-23 00:10:22
54596,4118,Shared,2022-06-19 18:52:07
54596,1251,Liked,2022-11-23 21:12:42
23028,3431,Disliked,2021-09-12 23:10:18
35860,1166,Liked,2021-06-11 18:12:56
35860,3251,Added to Playlist,2021-09-05 18:11:02
42070,736,Shared,2023-01-21 19:42:50
42070,182,Liked,2023-01-09 02:39:42
85804,3944,Liked,2023-01-12 16:08:31
85804,3993,Played,2023-03-02 09:51:21
57238,4520,Played,2022-09-14 05:49:16
57238,1289,Liked,2022-12-01 03:39:27
67661,418,Liked,2022-10-14 18:04:12
68586,2517,Played,2023-04-10 04:07:10
68586,369,Disliked,2023-04-10 14:23:18
6905,241,Played,2022-11-17 19:02:21
30696,1361,Shared,2023-04-15 06:15:10
84348,3542,Liked,2022-05-03 06:14:25
84348,1371,Shared,2021-07-10 00:56:45
72980,2011,Disliked,2022-06-06 05:51:49
46696,2361,Disliked,2021-09-22 19:58:16
46696,540,Added to Playlist,2022-07-07 12:59:59
6527,3032,Disliked,2022-02-23 05:20:59
62568,3720,Shared,2023-03-17 18:15:42
62568,588,Played,2023-03-11 07:50:01
65734,3737,Added to Playlist,2022-03-04 22:58:07
65734,907,Added to Playlist,2023-02-07 14:52:16
78699,4587,Disliked,2022-02-25 12:23:11
24770,1296,Added to Playlist,2022-04-03 18:20:39
24855,4223,Added to Playlist,2021-11-16 02:10:24
53074,492,Shared,2022-03-25 20:55:13
8960,4744,Shared,2023-04-14 11:03:56
8960,3507,Added to Playlist,2023-02-25 10:43:05
3095,4207,Added to Playlist,2023-02-06 06:42:31
3095,1849,Disliked,2022-09-17 13:22:49
3095,3072,Added to Playlist,2022-04-28 17:12:51
94446,4692,Shared,2021-07-17 12:31:25
67484,354,Disliked,2023-03-12 12:23:43
67484,2442,Liked,2023-03-30 02:21:22
36512,3690,Shared,2022-07-06 03:54:40
36512,936,Added to Playlist,2023-03-12 00:34:58
99204,3185,Disliked,2020-09-25 18:26:40
99204,3120,Disliked,2021-06-06 14:06:19
55910,1603,Played,2022-12-18 04:15:04
1474,4204,Liked,2023-03-28 08:14:36
1474,4129,Played,2022-11-28 01:10:09
58380,3193,Disliked,2021-11-14 16:11:58
58380,2407,Played,2023-03-13 01:05:50
49047,1220,Added to Playlist,2022-01-12 12:36:23
95402,1071,Disliked,2022-12-05 19:26:23
35081,879,Liked,2023-03-29 06:50:34
45462,1716,Added to Playlist,2022-05-12 02:22:31
45462,1534,Added to Playlist,2020-10-29 01:07:46
20061,1014,Shared,2022-08-26 13:45:09
20061,367,Shared,2022-10-26 14:33:52
20553,1822,Disliked,2023-04-12 14:37:56
20553,654,Liked,2023-04-08 06:20:18
20553,4132,Shared,2023-03-08 21:53:10
62228,4806,Added to Playlist,2023-02-09 01:07:40
13995,3640,Shared,2023-03-16 13:00:09
2579,1644,Added to Playlist,2022-04-15 13:06:11
86532,714,Liked,2021-12-14 00:13:49
86532,1311,Added to Playlist,2023-02-25 18:22:08
86532,4390,Played,2023-04-11 03:01:07
11631,1377,Liked,2022-01-07 21:58:24
5571,3554,Shared,2023-03-19 11:48:33
28502,2760,Played,2023-03-05 02:55:05
28502,2928,Liked,2023-03-15 23:21:32
15221,1700,Added to Playlist,2022-02-04 14:34:17
96094,2271,Liked,2023-04-09 23:30:21
19094,4448,Liked,2023-04-15 22:17:06
19094,3942,Disliked,2023-03-06 07:50:47
19094,2398,Liked,2023-01-19 21:46:58
16281,1021,Added to Playlist,2021-06-01 08:14:31
16281,4741,Added to Playlist,2022-10-02 22:12:00
16281,1239,Played,2021-08-10 04:54:37
43725,4057,Liked,2023-03-30 08:41:38
63123,3775,Shared,2020-12-16 10:17:23
63123,4466,Shared,2023-01-02 16:19:39
5068,2714,Shared,2023-02-22 08:19:27
5068,3686,Shared,2023-03-27 22:52:33
78280,4657,Shared,2021-12-29 04:44:23
69464,1852,Disliked,2021-07-18 22:12:02
56294,143,Played,2023-03-01 20:23:09
19201,1353,Liked,2022-12-30 11:23:19
19201,535,Added to Playlist,2022-07-30 15:39:47
88562,2391,Liked,2021-08-03 10:13:32
88562,4438,Disliked,2021-09-06 20:54:37
88562,285,Added to Playlist,2021-10-10 10:58:14
69072,1541,Liked,2022-09-18 06:13:05
69072,356,Disliked,2022-02-24 15:15:35
86024,925,Added to Playlist,2021-12-09 23:36:59
70863,3068,Liked,2022-07-19 07:59:43
11316,318,Added to Playlist,2022-06-24 11:43:52
35068,2237,Shared,2023-04-16 14:04:17
6583,1302,Disliked,2023-03-19 02:21:19
6774,1894,Liked,2022-06-12 16:37:27
59900,2857,Disliked,2023-01-21 20:39:35
1413,2691,Added to Playlist,2022-11-08 01:20:26
51225,2779,Liked,2021-12-19 12:45:12
51225,1925,Disliked,2023-03-16 13:06:31
72476,3109,Played,2022-07-11 19:13:56
72476,3518,Added to Playlist,2023-02-24 03:48:43
72476,359,Liked,2022-09-30 07:48:00
94909,4801,Added to Playlist,2022-05-08 14:13:48
16866,1138,Shared,2023-01-13 07:24:54
53891,3885,Liked,2023-04-18 08:12:04
53891,2041,Shared,2023-03-29 02:50:07
17272,3963,Played,2023-04-11 18:58:11
17272,3862,Shared,2022-05-23 23:08:36
50609,2857,Added to Playlist,2022-07-20 22:46:29
11212,4886,Disliked,2023-01-23 06:34:55
20809,3396,Disliked,2023-04-12 11:26:13
4741,3752,Added to Playlist,2023-02-26 18:19:42
4741,4304,Played,2023-04-03 00:47:46
64118,3,Liked,2021-02-28 10:21:12
64118,98,Disliked,2022-08-29 23:45:14
21561,2049,Liked,2023-02-01 14:03:14
49979,3567,Disliked,2022-10-04 23:44:19
2850,4290,Liked,2022-09-12 13:49:18
2850,4964,Liked,2022-08-08 20:55:12
48412,3117,Disliked,2023-01-22 00:04:09
48412,3411,Shared,2022-05-27 21:08:01
42978,3813,Disliked,2022-10-11 14:44:41
81529,1411,Added to Playlist,2022-08-05 10:27:35
81529,828,Disliked,2022-09-03 12:27:02
34152,3989,Disliked,2022-12-13 18:17:28
34152,4371,Shared,2022-12-11 05:29:55
31300,1392,Shared,2021-08-30 03:43:11
31300,3641,Played,2021-11-28 15:51:59
31300,1682,Added to Playlist,2022-06-15 11:33:04
12031,1645,Added to Playlist,2023-02-01 03:40:04
55997,4911,Added to Playlist,2023-02-04 02:27:42
80878,292,Added to Playlist,2023-03-31 17:46:28
69336,2722,Shared,2021-07-01 11:56:26
76719,1135,Disliked,2023-04-11 00:26:33
28600,1241,Shared,2021-07-02 03:06:18
54396,1757,Played,2022-06-16 16:36:38
960,1910,Played,2021-02-24 05:37:33
83402,3075,Liked,2020-11-26 18:15:24
51182,4200,Added to Playlist,2023-03-27 10:17:42
22738,2720,Disliked,2023-02-11 02:06:02
35476,2819,Shared,2023-04-13 02:41:40
93633,1654,Liked,2023-04-13 18:44:19
76209,3600,Played,2022-12-20 08:22:37
70971,4708,Shared,2021-12-10 17:49:53
75449,3104,Added to Playlist,2022-01-22 22:20:48
75449,118,Added to Playlist,2022-06-29 14:05:25
87885,2099,Shared,2022-02-14 17:21:47
55013,2741,Added to Playlist,2022-02-22 08:10:52
72272,2342,Liked,2022-10-28 17:51:21
72097,3152,Shared,2023-04-15 15:13:42
30945,371,Disliked,2023-01-11 19:39:11
35407,3391,Played,2023-03-29 03:23:26
35407,4011,Added to Playlist,2023-03-17 16:38:51
85716,1250,Shared,2021-12-20 06:57:35
18616,4659,Shared,2022-10-27 20:02:58
58691,663,Shared,2022-04-20 21:38:29
58691,4063,Added to Playlist,2021-03-19 00:45:47
68855,228,Shared,2022-02-16 06:45:01
53466,4783,Played,2022-12-21 05:01:02
53466,1318,Added to Playlist,2022-04-22 05:56:12
215,2089,Liked,2022-05-17 12:30:49
40728,1030,Liked,2022-10-08 21:52:18
40728,2783,Added to Playlist,2022-11-01 21:59:48
43914,3222,Added to Playlist,2022-11-29 23:04:16
19812,1092,Liked,2021-02-03 11:04:23
28260,1673,Liked,2022-11-02 21:29:11
67612,1039,Liked,2022-10-31 22:02:25
66829,3439,Liked,2022-05-29 09:06:57
8814,1385,Shared,2022-03-20 17:05:30
50437,3986,Shared,2022-03-01 15:08:08
19244,150,Shared,2022-10-26 14:19:51
88059,3855,Shared,2022-12-08 00:13:14
90077,1873,Shared,2022-10-11 14:14:36
73229,1132,Shared,2022-02-22 14:00:45
38422,445,Shared,2022-11-30 11:37:16
38422,1817,Added to Playlist,2023-03-31 14:48:27
11480,3959,Liked,2022-03-16 05:09:23
11480,3543,Added to Playlist,2022-09-13 01:20:21
75095,4418,Added to Playlist,2022-06-01 23:54:19
38074,4436,Shared,2022-08-30 04:16:17
49494,3568,Added to Playlist,2021-11-10 17:25:32
14161,1631,Shared,2023-03-31 23:16:30
87654,562,Shared,2021-10-15 19:18:28
71580,3262,Liked,2022-06-13 20:46:52
31311,2247,Liked,2022-09-08 11:48:43
23271,3772,Shared,2023-04-03 01:34:39
23271,1227,Played,2023-03-29 17:53:14
27293,4897,Shared,2022-10-15 09:04:03
71648,2296,Shared,2023-04-03 21:18:20
71648,278,Liked,2022-11-21 15:03:50
58732,1753,Played,2023-03-16 01:10:14
29717,1455,Disliked,2023-04-03 06:58:46
65853,467,Disliked,2022-01-05 13:01:58
65853,593,Liked,2022-06-29 17:00:22
65853,469,Shared,2022-08-14 02:22:10
58339,1635,Liked,2023-04-07 11:09:51
58339,3050,Disliked,2022-10-30 04:36:27
47623,754,Liked,2023-01-31 12:24:28
71458,2531,Disliked,2023-03-04 02:47:06
59039,273,Added to Playlist,2022-03-02 11:45:11
23275,3493,Liked,2022-11-25 04:41:49
46411,2769,Added to Playlist,2022-10-26 13:20:28
46411,2214,Disliked,2022-09-14 15:44:00
46411,3931,Liked,2022-07-27 09:44:35
91771,2768,Played,2022-12-04 21:11:54
91771,3087,Liked,2022-10-03 15:12:44
79565,3543,Disliked,2022-01-30 02:05:20
44408,472,Added to Playlist,2022-10-22 14:11:33
44408,3617,Played,2021-02-04 05:07:27
84978,163,Liked,2022-12-14 06:48:54
68473,2085,Shared,2021-04-20 21:43:38
42797,236,Shared,2022-12-16 15:52:18
14240,1001,Disliked,2021-11-09 06:50:31
74551,1457,Played,2023-02-05 18:33:47
35298,4848,Liked,2022-05-30 00:52:05
78129,822,Played,2022-12-17 16:29:27
91933,1765,Added to Playlist,2023-04-09 11:06:03
12726,3264,Liked,2022-04-29 20:50:07
77421,2587,Disliked,2022-05-27 11:52:35
10725,957,Liked,2022-06-11 21:28:43
88224,1300,Disliked,2022-06-06 00:11:21
25684,1016,Liked,2022-04-21 18:59:29
25684,214,Played,2022-08-30 16:54:59
77889,246,Liked,2022-05-13 13:56:52
47442,223,Shared,2022-10-01 20:19:49
31554,2515,Shared,2021-10-10 18:04:33
85854,739,Liked,2023-04-06 17:48:29
51108,4324,Shared,2022-06-16 08:30:38
16123,3898,Disliked,2023-01-23 01:08:48
16123,3841,Liked,2023-03-16 22:34:12
85409,1347,Added to Playlist,2021-12-25 18:33:16
34073,3472,Liked,2023-04-15 20:01:26
34073,4296,Shared,2023-04-08 06:48:16
34073,1197,Liked,2023-04-09 14:23:08
45900,1365,Played,2022-05-03 12:12:02
23457,3253,Liked,2022-02-10 11:09:24
23457,2863,Liked,2022-02-22 09:25:28
8030,536,Liked,2023-02-15 07:20:28
15501,115,Played,2022-12-14 04:37:40
49739,83,Shared,2023-03-17 16:47:31
40114,4673,Added to Playlist,2021-08-06 00:27:58
34674,365,Added to Playlist,2022-04-01 04:00:16
34674,4558,Liked,2020-09-15 18:19:30
96071,4328,Shared,2022-10-11 10:32:10
96071,2504,Liked,2022-04-23 07:10:55
39122,2706,Liked,2023-02-02 23:58:21
43789,3911,Disliked,2022-07-09 12:51:37
43789,1662,Added to Playlist,2021-10-03 19:30:00
43789,4036,Shared,2021-04-23 23:26:28
43789,2067,Shared,2023-04-07 17:32:10
32945,2799,Shared,2023-01-08 00:45:12
32945,892,Played,2023-04-12 19:23:29
50358,646,Liked,2022-12-30 16:22:32
65264,2400,Shared,2023-04-02 18:21:14
65310,3878,Played,2023-01-13 12:58:11
65310,4503,Added to Playlist,2022-04-19 07:12:58
68655,658,Shared,2022-01-06 15:23:16
69417,3810,Shared,2022-06-22 11:44:27
62712,4526,Liked,2022-12-05 01:10:04
62712,2472,Added to Playlist,2021-02-05 23:18:56
73061,1887,Added to Playlist,2021-11-08 06:32:30
6625,1585,Played,2022-02-23 23:22:12
6625,4692,Disliked,2022-01-27 11:58:44
6625,3231,Liked,2021-02-07 10:56:51
32531,990,Played,2023-02-25 02:42:11
16420,1209,Played,2020-07-24 07:49:03
16420,2879,Shared,2021-05-25 18:01:54
16420,4988,Disliked,2022-01-01 07:59:15
4349,3133,Added to Playlist,2022-08-06 10:02:25
81700,4830,Shared,2022-12-21 19:14:31
81700,2736,Added to Playlist,2022-12-07 06:14:31
84408,439,Played,2022-04-25 11:13:28
57758,406,Disliked,2023-04-14 05:17:06
45913,2723,Disliked,2023-01-17 01:17:56
56857,3543,Played,2022-12-06 10:10:31
45326,3198,Disliked,2020-06-30 12:33:43
45326,3475,Added to Playlist,2022-02-01 14:39:16
27289,3961,Liked,2022-08-18 03:28:01
27289,477,Shared,2022-03-25 22:50:55
27289,590,Added to Playlist,2021-10-18 11:43:55
62818,3755,Liked,2023-01-11 04:06:46
62818,3019,Disliked,2021-09-27 19:37:54
60269,608,Shared,2021-06-09 18:22:59
70848,2604,Shared,2022-05-24 07:55:48
51466,3394,Disliked,2021-02-16 13:59:48
37757,1398,Shared,2022-12-18 17:39:27
78301,1380,Shared,2023-02-15 21:39:19
78301,1152,Played,2022-10-12 18:35:18
46130,109,Liked,2022-12-07 01:40:09
10451,3031,Played,2022-10-21 22:22:24
60820,4861,Disliked,2022-10-09 01:41:09
60820,4177,Liked,2021-03-15 23:41:31
92250,2257,Disliked,2023-04-13 17:54:38
92250,3865,Disliked,2022-07-12 18:08:30
34467,2436,Added to Playlist,2022-11-18 06:56:35
34467,2872,Shared,2022-11-29 23:25:14
58225,3567,Disliked,2023-04-15 04:54:27
72540,4402,Added to Playlist,2022-11-11 16:50:02
72540,473,Shared,2022-04-07 19:58:13
72540,2699,Disliked,2022-11-23 22:35:12
90657,4587,Liked,2022-08-30 07:07:01
90657,4507,Shared,2023-02-25 15:21:16
8247,4924,Liked,2022-11-03 07:13:04
8247,2719,Played,2022-12-18 04:27:17
8247,4311,Liked,2022-11-18 18:26:05
53802,3021,Played,2022-12-16 06:42:12
53802,4815,Played,2023-02-04 06:58:47
64299,5,Added to Playlist,2023-01-02 00:09:03
99899,645,Played,2023-01-24 06:01:16
99899,122,Played,2023-04-18 16:48:23
58865,452,Added to Playlist,2021-11-02 23:37:55
75186,1844,Liked,2023-01-24 18:20:22
82729,3324,Shared,2022-09-01 04:54:54
86036,3678,Disliked,2023-02-05 21:03:01
87870,1874,Played,2023-02-14 21:36:18
87870,2833,Disliked,2023-02-06 11:43:02
87870,1992,Disliked,2023-02-19 03:48:23
81325,3929,Disliked,2020-11-25 10:04:03
95566,4854,Added to Playlist,2022-05-31 14:28:25
26065,437,Disliked,2022-08-03 11:18:53
26065,723,Liked,2022-11-08 08:58:43
45781,3366,Liked,2022-02-09 19:33:29
45781,2989,Played,2022-04-11 00:39:33
23523,2524,Disliked,2023-02-08 01:18:32
63613,3101,Shared,2023-03-05 12:45:56
63613,4925,Liked,2022-12-09 18:26:45
62866,3123,Liked,2023-04-01 16:51:50
62866,1981,Shared,2023-03-07 08:36:32
62866,4766,Shared,2023-03-21 23:27:45
15164,647,Shared,2022-09-21 00:30:51
15164,3961,Added to Playlist,2023-02-08 17:17:44
34174,3807,Shared,2022-12-16 12:02:30
79049,3205,Liked,2021-06-14 18:44:18
50353,4153,Liked,2022-09-18 09:07:00
50353,1912,Liked,2022-10-01 18:40:32
40171,1605,Disliked,2023-04-03 04:50:13
40171,3398,Played,2023-01-06 21:13:49
55710,95,Shared,2022-09-04 15:32:30
55710,2233,Disliked,2020-08-26 19:41:36
68709,4444,Added to Playlist,2022-09-30 14:19:47
68709,2366,Liked,2023-01-12 23:16:22
68709,1212,Played,2023-03-24 06:09:45
63313,3135,Liked,2022-09-28 14:24:36
98964,915,Shared,2023-04-08 06:38:47
98964,4632,Shared,2021-03-25 10:25:18
19431,2172,Shared,2023-01-17 19:25:35
22945,3030,Disliked,2021-09-11 15:00:11
9450,1733,Liked,2021-09-10 19:25:17
9450,4190,Added to Playlist,2021-03-16 20:12:07
54685,3064,Liked,2023-03-23 02:46:23
45246,3774,Played,2023-03-30 23:35:07
81299,3096,Added to Playlist,2022-05-21 03:26:34
36553,831,Added to Playlist,2022-11-16 10:29:51
33677,1756,Disliked,2022-04-29 14:05:13
33677,649,Disliked,2022-07-06 23:05:21
2107,1924,Liked,2021-04-07 12:10:08
77384,984,Disliked,2022-11-17 07:03:58
77384,809,Played,2022-05-20 23:42:31
77384,4699,Played,2021-12-31 13:50:27
77384,4777,Played,2021-07-29 14:39:25
40660,2460,Disliked,2023-04-02 01:34:23
60969,1507,Shared,2023-03-15 09:07:55
69868,2289,Disliked,2023-01-19 02:20:25
92589,1982,Liked,2022-04-08 18:29:57
60553,2162,Added to Playlist,2022-05-11 09:39:53
31241,4842,Shared,2021-12-07 18:40:31
